Age,Number of Referrals,Churn,Contract,Dependents,Married,Premium Tech Support,Referred a Friend
23,0,No,Month-to-month,No,No,No,No
47,8,No,Two year,No,Yes,Yes,Yes
63,10,No,Two year,Yes,Yes,Yes,Yes
66,4,No,Month-to-month,No,Yes,No,Yes
41,0,No,One year,No,No,Yes,No
38,0,No,Month-to-month,No,No,No,No
62,0,No,Two year,No,No,No,No
53,0,No,Month-to-month,No,No,No,No
63,0,No,Month-to-month,Yes,No,No,No
63,3,No,Two year,Yes,Yes,Yes,Yes
35,3,No,Two year,Yes,Yes,No,Yes
40,10,No,Two year,Yes,Yes,Yes,Yes
44,2,No,Month-to-month,Yes,Yes,No,Yes
62,0,No,Two year,No,No,Yes,No
41,4,No,One year,Yes,Yes,Yes,Yes
37,0,No,Month-to-month,No,No,No,No
39,0,No,One year,Yes,Yes,No,No
43,0,No,Two year,No,No,Yes,No
35,0,No,Two year,No,No,Yes,No
53,3,No,Two year,Yes,Yes,No,Yes
51,2,No,Month-to-month,Yes,Yes,No,Yes
29,6,No,Two year,Yes,Yes,No,Yes
62,4,No,Month-to-month,No,Yes,No,Yes
21,3,No,One year,Yes,Yes,No,Yes
47,0,No,Month-to-month,No,No,No,No
42,5,No,One year,Yes,Yes,Yes,Yes
24,0,No,Month-to-month,No,No,No,No
44,0,No,Month-to-month,No,No,Yes,No
56,9,No,One year,Yes,Yes,No,Yes
38,0,No,Month-to-month,Yes,No,No,No
40,0,No,Month-to-month,No,No,No,No
38,0,No,Two year,No,No,No,No
64,0,No,Two year,Yes,No,No,No
46,0,No,Two year,Yes,No,Yes,No
19,8,No,One year,No,Yes,No,Yes
59,3,No,Month-to-month,Yes,Yes,No,Yes
79,0,No,Month-to-month,No,No,No,No
35,6,No,Two year,Yes,Yes,Yes,Yes
27,0,No,Month-to-month,No,No,Yes,No
51,0,No,One year,No,No,No,No
58,1,No,Two year,Yes,Yes,Yes,Yes
69,0,No,Month-to-month,No,No,No,No
38,4,No,Month-to-month,Yes,Yes,No,Yes
59,2,No,Two year,Yes,Yes,No,Yes
22,9,No,Month-to-month,No,Yes,No,Yes
56,4,No,Two year,Yes,Yes,Yes,Yes
32,0,No,One year,Yes,No,No,No
63,7,No,Month-to-month,No,Yes,Yes,Yes
70,7,No,One year,No,Yes,Yes,Yes
69,0,No,Month-to-month,No,No,No,No
43,10,No,Two year,Yes,Yes,No,Yes
21,0,No,One year,No,No,No,No
64,6,No,One year,No,Yes,Yes,Yes
49,0,No,Month-to-month,No,No,No,No
47,2,No,Month-to-month,No,Yes,Yes,Yes
68,8,No,Month-to-month,No,Yes,No,Yes
61,0,No,Month-to-month,No,No,No,No
61,0,No,One year,No,No,No,No
26,5,No,One year,Yes,Yes,No,Yes
66,5,No,One year,No,Yes,No,Yes
31,7,No,One year,Yes,Yes,No,Yes
34,2,No,Month-to-month,No,Yes,Yes,Yes
29,0,No,Two year,Yes,No,Yes,No
26,0,No,Month-to-month,No,No,Yes,No
24,0,No,Month-to-month,Yes,No,No,No
45,0,No,Month-to-month,No,No,No,No
67,0,No,Month-to-month,No,No,No,No
51,0,No,Month-to-month,Yes,Yes,No,No
56,0,No,Month-to-month,No,No,No,No
69,0,No,Month-to-month,No,No,No,No
56,0,No,Month-to-month,No,No,No,No
20,5,No,Month-to-month,Yes,Yes,No,Yes
54,4,No,Two year,No,Yes,Yes,Yes
53,1,No,One year,No,Yes,Yes,Yes
38,0,No,Two year,No,No,No,No
42,6,No,Month-to-month,No,Yes,Yes,Yes
47,7,No,One year,No,Yes,No,Yes
40,0,No,Month-to-month,No,No,Yes,No
28,5,No,Month-to-month,Yes,Yes,No,Yes
39,8,No,Month-to-month,Yes,Yes,No,Yes
37,0,No,One year,No,No,Yes,No
35,0,No,One year,No,No,No,No
42,0,No,Month-to-month,No,No,No,No
46,9,No,Month-to-month,No,Yes,No,Yes
54,1,No,Month-to-month,Yes,Yes,No,Yes
73,2,No,Two year,No,Yes,Yes,Yes
35,0,No,Month-to-month,No,No,No,No
58,0,No,One year,No,No,No,No
41,0,No,One year,No,No,Yes,No
53,7,No,Two year,Yes,Yes,Yes,Yes
74,0,No,Month-to-month,No,No,No,No
50,2,No,One year,Yes,Yes,Yes,Yes
70,6,No,Two year,No,Yes,No,Yes
49,0,No,One year,No,No,No,No
32,0,No,Month-to-month,No,No,No,No
30,5,No,One year,Yes,Yes,Yes,Yes
73,0,No,One year,No,Yes,No,No
21,0,No,Month-to-month,No,No,No,No
20,0,No,Month-to-month,No,No,No,No
41,6,No,Month-to-month,Yes,Yes,No,Yes
19,0,No,Month-to-month,No,No,No,No
29,6,No,Month-to-month,Yes,Yes,No,Yes
79,9,No,Month-to-month,No,Yes,No,Yes
64,0,No,Month-to-month,No,No,No,No
59,0,No,Two year,No,No,No,No
29,3,No,One year,No,Yes,No,Yes
74,0,No,One year,No,No,No,No
19,0,No,Month-to-month,No,No,No,No
42,7,No,Two year,No,Yes,No,Yes
27,0,No,Two year,No,No,No,No
74,4,No,Month-to-month,Yes,Yes,No,Yes
22,2,No,Two year,No,Yes,Yes,Yes
56,2,No,Two year,Yes,Yes,No,Yes
46,1,No,Month-to-month,Yes,Yes,No,Yes
48,0,No,Two year,Yes,No,No,No
36,0,No,One year,No,No,Yes,No
46,10,No,Month-to-month,No,Yes,No,Yes
28,7,No,One year,No,Yes,No,Yes
49,0,No,Month-to-month,No,No,No,No
28,5,No,Month-to-month,No,Yes,No,Yes
42,0,No,One year,No,No,Yes,No
44,0,No,Month-to-month,No,No,No,No
40,0,No,Month-to-month,No,No,Yes,No
61,7,No,Month-to-month,Yes,Yes,No,Yes
52,0,No,Month-to-month,No,No,No,No
19,3,No,Two year,Yes,Yes,No,Yes
57,0,No,Month-to-month,No,No,No,No
60,9,No,Two year,No,Yes,No,Yes
62,5,No,Month-to-month,Yes,Yes,No,Yes
64,0,No,Month-to-month,No,No,No,No
29,7,No,Two year,Yes,Yes,No,Yes
68,2,No,Month-to-month,No,Yes,Yes,Yes
64,4,No,Two year,Yes,Yes,Yes,Yes
56,10,No,Two year,Yes,Yes,Yes,Yes
61,8,No,Month-to-month,Yes,Yes,No,Yes
30,9,No,Month-to-month,Yes,Yes,No,Yes
52,0,No,Two year,No,No,No,No
42,0,No,Two year,No,No,No,No
53,10,No,Month-to-month,No,Yes,No,Yes
52,0,No,Two year,No,No,No,No
53,0,No,Two year,No,No,No,No
26,0,No,Month-to-month,Yes,Yes,Yes,No
75,4,No,Month-to-month,No,Yes,No,Yes
61,0,No,Two year,No,No,No,No
58,9,No,Two year,Yes,Yes,Yes,Yes
64,7,No,Month-to-month,Yes,Yes,Yes,Yes
31,0,No,Month-to-month,No,No,No,No
54,0,No,Month-to-month,No,No,Yes,No
52,0,No,Month-to-month,No,No,No,No
40,0,No,One year,Yes,No,Yes,No
37,8,No,Month-to-month,Yes,Yes,Yes,Yes
77,0,No,Month-to-month,No,No,No,No
39,0,No,Month-to-month,No,No,No,No
43,7,No,Two year,Yes,Yes,No,Yes
62,6,No,Month-to-month,No,Yes,No,Yes
75,0,No,Month-to-month,No,No,Yes,No
24,7,No,Month-to-month,Yes,Yes,No,Yes
48,1,No,Two year,Yes,Yes,No,Yes
46,0,No,Month-to-month,Yes,No,No,No
23,1,No,One year,Yes,Yes,No,Yes
36,0,No,One year,Yes,No,No,No
78,2,No,One year,No,Yes,Yes,Yes
73,4,No,One year,No,Yes,No,Yes
39,0,No,Month-to-month,No,No,Yes,No
62,1,No,One year,Yes,Yes,No,Yes
28,1,No,Month-to-month,Yes,Yes,No,Yes
75,0,No,Two year,No,No,No,No
30,1,No,One year,No,Yes,Yes,Yes
55,1,No,Two year,Yes,Yes,Yes,Yes
59,1,No,Two year,Yes,Yes,No,Yes
66,0,No,One year,No,No,Yes,No
67,0,No,Month-to-month,No,No,No,No
31,0,No,Two year,Yes,Yes,No,No
24,0,No,Month-to-month,No,No,No,No
41,1,No,Month-to-month,Yes,Yes,No,Yes
51,0,No,Two year,Yes,No,No,No
45,1,No,Month-to-month,No,Yes,No,Yes
33,1,No,Two year,No,Yes,No,Yes
53,1,No,Two year,No,Yes,No,Yes
28,4,No,Two year,Yes,Yes,Yes,Yes
44,1,No,One year,No,Yes,No,Yes
35,9,No,One year,Yes,Yes,No,Yes
34,0,No,Two year,No,No,No,No
67,4,No,Two year,Yes,Yes,Yes,Yes
46,0,No,One year,No,No,No,No
23,2,No,One year,No,Yes,Yes,Yes
40,5,No,Two year,Yes,Yes,Yes,Yes
52,6,No,Two year,No,Yes,Yes,Yes
31,0,No,Month-to-month,No,No,No,No
39,10,No,Two year,No,Yes,Yes,Yes
56,3,No,One year,No,Yes,No,Yes
38,8,No,Two year,Yes,Yes,No,Yes
55,0,No,Month-to-month,No,No,Yes,No
46,0,No,Two year,No,No,Yes,No
51,4,No,Month-to-month,Yes,Yes,Yes,Yes
45,6,No,One year,No,Yes,Yes,Yes
39,0,No,Two year,No,No,No,No
53,0,No,Month-to-month,No,No,Yes,No
20,0,No,Month-to-month,No,No,No,No
68,8,No,Month-to-month,No,Yes,No,Yes
56,4,No,Two year,No,Yes,No,Yes
79,7,No,Month-to-month,No,Yes,No,Yes
39,0,No,Month-to-month,No,No,No,No
36,1,No,Two year,Yes,Yes,No,Yes
58,0,No,One year,No,No,No,No
25,0,No,One year,No,No,No,No
45,0,No,One year,No,No,Yes,No
44,3,No,Two year,Yes,Yes,No,Yes
20,2,No,One year,Yes,Yes,No,Yes
48,5,No,Two year,No,Yes,Yes,Yes
46,0,No,Month-to-month,No,Yes,No,No
56,4,No,Month-to-month,No,Yes,Yes,Yes
57,6,No,One year,Yes,Yes,Yes,Yes
71,10,No,Month-to-month,Yes,Yes,No,Yes
29,0,No,Month-to-month,No,No,Yes,No
36,1,No,Month-to-month,No,Yes,No,Yes
31,9,No,Two year,No,Yes,No,Yes
29,9,No,One year,Yes,Yes,No,Yes
50,0,No,Month-to-month,No,No,No,No
21,0,No,Month-to-month,No,No,No,No
35,1,No,Two year,Yes,Yes,Yes,Yes
20,1,No,Month-to-month,No,Yes,No,Yes
69,4,No,Month-to-month,No,Yes,No,Yes
51,0,No,Month-to-month,No,No,No,No
41,0,No,Two year,No,No,No,No
40,0,No,One year,No,No,No,No
26,0,No,Month-to-month,No,No,Yes,No
21,0,No,Month-to-month,No,No,No,No
40,7,No,One year,Yes,Yes,No,Yes
39,5,No,Two year,Yes,Yes,Yes,Yes
47,4,No,Two year,Yes,Yes,No,Yes
27,0,No,Month-to-month,No,No,No,No
58,8,No,Two year,Yes,Yes,No,Yes
70,3,No,One year,No,Yes,Yes,Yes
72,0,No,Month-to-month,Yes,No,No,No
64,7,No,One year,Yes,Yes,No,Yes
56,7,No,Two year,No,Yes,No,Yes
64,9,No,Two year,No,Yes,No,Yes
60,10,No,Two year,Yes,Yes,No,Yes
52,0,No,Month-to-month,Yes,No,No,No
71,0,No,Month-to-month,No,Yes,No,No
54,5,No,One year,Yes,Yes,No,Yes
33,0,No,Two year,No,No,No,No
21,9,No,Month-to-month,Yes,Yes,No,Yes
62,8,No,Month-to-month,Yes,Yes,No,Yes
31,7,No,Two year,Yes,Yes,No,Yes
27,8,No,One year,Yes,Yes,No,Yes
53,5,No,Two year,No,Yes,Yes,Yes
49,3,No,One year,Yes,Yes,Yes,Yes
58,7,No,Two year,Yes,Yes,Yes,Yes
40,9,No,Two year,Yes,Yes,Yes,Yes
56,0,No,One year,No,No,No,No
27,0,No,Two year,No,No,No,No
20,0,No,Month-to-month,No,No,Yes,No
68,4,No,Month-to-month,No,Yes,Yes,Yes
41,0,No,Two year,No,No,Yes,No
74,0,No,Month-to-month,No,No,No,No
69,0,No,Two year,No,No,Yes,No
21,0,No,Month-to-month,No,No,Yes,No
19,1,No,Two year,No,Yes,No,Yes
28,0,No,One year,No,No,No,No
39,3,No,Month-to-month,No,Yes,Yes,Yes
40,0,No,One year,No,No,No,No
61,9,No,Two year,Yes,Yes,No,Yes
63,0,No,Month-to-month,No,No,No,No
23,10,No,Two year,No,Yes,No,Yes
38,0,No,One year,No,No,No,No
42,0,No,Month-to-month,No,No,Yes,No
76,0,No,Month-to-month,No,No,No,No
52,0,No,One year,No,No,No,No
52,4,No,Two year,Yes,Yes,No,Yes
51,5,No,Month-to-month,No,Yes,No,Yes
79,0,No,Month-to-month,No,No,No,No
62,4,No,Month-to-month,No,Yes,No,Yes
39,0,No,Month-to-month,No,No,Yes,No
57,0,No,Two year,No,No,Yes,No
30,5,No,One year,No,Yes,No,Yes
80,10,No,One year,Yes,Yes,No,Yes
46,0,No,Month-to-month,No,No,No,No
51,0,No,Two year,Yes,Yes,Yes,No
61,4,No,Month-to-month,No,Yes,No,Yes
43,6,No,One year,No,Yes,Yes,Yes
61,2,No,Month-to-month,Yes,Yes,No,Yes
24,0,No,Month-to-month,No,No,No,No
19,9,No,Two year,No,Yes,No,Yes
45,2,No,One year,No,Yes,No,Yes
58,2,No,Two year,Yes,Yes,No,Yes
25,0,No,Two year,No,No,Yes,No
58,1,No,Two year,No,Yes,No,Yes
75,0,No,Month-to-month,No,No,Yes,No
63,0,No,Two year,No,No,Yes,No
33,10,No,One year,No,Yes,No,Yes
70,10,No,Two year,No,Yes,Yes,Yes
56,0,No,One year,No,No,No,No
59,0,No,Month-to-month,No,No,Yes,No
76,0,No,One year,No,No,Yes,No
31,2,No,Two year,Yes,Yes,Yes,Yes
49,0,No,Two year,No,No,No,No
20,0,No,Month-to-month,No,No,No,No
46,4,No,One year,Yes,Yes,No,Yes
42,0,No,Two year,No,No,No,No
41,4,No,Month-to-month,Yes,Yes,No,Yes
31,0,No,Month-to-month,No,No,No,No
35,3,No,Two year,Yes,Yes,Yes,Yes
35,8,No,One year,No,Yes,No,Yes
37,10,No,One year,Yes,Yes,No,Yes
57,7,No,Two year,No,Yes,Yes,Yes
35,0,No,One year,No,No,No,No
40,8,No,Month-to-month,No,Yes,No,Yes
51,10,No,Two year,Yes,Yes,No,Yes
32,10,No,Month-to-month,Yes,Yes,No,Yes
67,0,No,Two year,No,No,Yes,No
77,0,No,Two year,No,Yes,No,No
37,0,No,Month-to-month,No,No,Yes,No
54,3,No,Two year,Yes,Yes,No,Yes
36,0,No,Month-to-month,No,No,No,No
80,2,No,One year,No,Yes,No,Yes
79,0,No,Month-to-month,No,No,Yes,No
39,4,No,Two year,Yes,Yes,Yes,Yes
79,2,No,One year,No,Yes,No,Yes
54,10,No,Two year,No,Yes,No,Yes
45,9,No,Month-to-month,No,Yes,No,Yes
60,8,No,One year,No,Yes,No,Yes
64,10,No,Month-to-month,Yes,Yes,No,Yes
27,1,No,Two year,Yes,Yes,No,Yes
26,3,No,Two year,Yes,Yes,Yes,Yes
20,5,No,Month-to-month,No,Yes,Yes,Yes
35,0,No,Two year,No,No,No,No
40,0,No,One year,No,No,No,No
54,0,No,Month-to-month,No,No,No,No
22,0,No,Month-to-month,No,No,No,No
26,5,No,Two year,Yes,Yes,No,Yes
46,0,No,Two year,No,No,Yes,No
39,7,No,Month-to-month,Yes,Yes,No,Yes
25,1,No,Two year,Yes,Yes,No,Yes
48,9,No,Two year,Yes,Yes,No,Yes
35,3,No,One year,Yes,Yes,Yes,Yes
66,0,No,Month-to-month,No,No,No,No
33,1,No,One year,No,Yes,No,Yes
26,0,No,Month-to-month,No,No,Yes,No
44,7,No,Two year,Yes,Yes,No,Yes
51,6,No,Two year,No,Yes,No,Yes
33,0,No,Month-to-month,No,No,No,No
65,0,No,Two year,No,Yes,No,No
50,9,No,Month-to-month,Yes,Yes,No,Yes
38,10,No,Two year,Yes,Yes,Yes,Yes
27,9,No,Month-to-month,No,Yes,No,Yes
29,9,No,Two year,Yes,Yes,No,Yes
42,0,No,Month-to-month,No,No,No,No
52,1,No,Month-to-month,No,Yes,No,Yes
54,10,No,Month-to-month,Yes,Yes,No,Yes
20,0,No,One year,No,No,No,No
64,0,No,Month-to-month,No,No,No,No
38,0,No,Two year,Yes,No,No,No
73,5,No,Month-to-month,No,Yes,Yes,Yes
33,0,No,Month-to-month,No,No,No,No
25,7,No,Month-to-month,No,Yes,No,Yes
69,0,No,Month-to-month,No,No,No,No
24,0,No,Two year,No,No,No,No
23,7,No,One year,No,Yes,No,Yes
61,0,No,Month-to-month,No,No,No,No
22,5,No,Two year,Yes,Yes,No,Yes
49,3,No,One year,No,Yes,No,Yes
37,0,No,One year,No,No,No,No
62,0,No,One year,No,No,No,No
24,8,No,Two year,Yes,Yes,No,Yes
48,0,No,One year,No,No,No,No
78,1,No,Month-to-month,No,Yes,No,Yes
35,4,No,Two year,Yes,Yes,No,Yes
22,5,No,Two year,No,Yes,Yes,Yes
21,6,No,Two year,Yes,Yes,No,Yes
78,0,No,Month-to-month,No,No,Yes,No
37,4,No,One year,No,Yes,No,Yes
76,2,No,One year,No,Yes,No,Yes
71,0,No,One year,No,No,No,No
42,4,No,One year,Yes,Yes,Yes,Yes
49,0,No,Month-to-month,No,No,No,No
48,0,No,Two year,Yes,Yes,No,No
50,0,No,Month-to-month,No,No,No,No
41,9,No,Month-to-month,Yes,Yes,No,Yes
45,1,No,Two year,Yes,Yes,No,Yes
59,6,No,Two year,Yes,Yes,No,Yes
64,6,No,Two year,No,Yes,Yes,Yes
64,6,No,Two year,No,Yes,Yes,Yes
21,1,No,One year,No,Yes,No,Yes
61,0,No,Two year,No,No,Yes,No
23,0,No,Month-to-month,No,No,No,No
39,0,No,Month-to-month,No,No,No,No
28,9,No,Month-to-month,Yes,Yes,No,Yes
50,0,No,One year,No,No,No,No
30,6,No,Month-to-month,Yes,Yes,Yes,Yes
60,1,No,Two year,Yes,Yes,Yes,Yes
55,0,No,One year,No,No,No,No
63,0,No,Month-to-month,No,No,No,No
72,0,No,Month-to-month,No,No,No,No
46,0,No,Month-to-month,Yes,No,No,No
47,1,No,Month-to-month,No,Yes,No,Yes
62,0,No,Two year,Yes,No,Yes,No
51,0,No,Month-to-month,No,No,Yes,No
49,0,No,Month-to-month,No,No,No,No
25,1,No,Two year,Yes,Yes,No,Yes
35,0,No,One year,No,No,No,No
57,1,No,Two year,Yes,Yes,Yes,Yes
58,0,No,Month-to-month,No,No,No,No
38,0,No,One year,No,No,No,No
55,0,No,One year,No,No,Yes,No
44,0,No,Month-to-month,No,No,Yes,No
24,0,No,Two year,No,No,No,No
64,1,No,One year,Yes,Yes,No,Yes
22,1,No,Month-to-month,Yes,Yes,No,Yes
57,1,No,Two year,Yes,Yes,Yes,Yes
64,1,No,One year,Yes,Yes,No,Yes
59,0,No,One year,No,No,No,No
20,0,No,Month-to-month,No,No,Yes,No
45,0,No,Month-to-month,No,No,Yes,No
70,1,No,Two year,No,Yes,Yes,Yes
28,0,No,Month-to-month,No,No,Yes,No
43,1,No,Month-to-month,No,Yes,No,Yes
33,10,No,Two year,Yes,Yes,Yes,Yes
55,1,No,Month-to-month,Yes,Yes,No,Yes
24,0,No,Two year,Yes,Yes,No,No
71,7,No,Month-to-month,Yes,Yes,No,Yes
39,9,No,Two year,Yes,Yes,Yes,Yes
19,1,No,Month-to-month,Yes,Yes,No,Yes
28,0,No,Month-to-month,No,No,No,No
29,3,No,One year,No,Yes,Yes,Yes
27,0,No,Month-to-month,No,No,No,No
59,0,No,One year,No,No,No,No
61,0,No,One year,No,No,No,No
56,4,No,One year,No,Yes,Yes,Yes
21,1,No,Two year,Yes,Yes,No,Yes
28,0,No,Month-to-month,No,No,No,No
53,0,No,Month-to-month,Yes,No,No,No
46,0,No,One year,No,No,Yes,No
64,0,No,Month-to-month,No,No,No,No
49,0,No,Two year,No,No,No,No
31,0,No,Month-to-month,No,No,No,No
60,8,No,Two year,Yes,Yes,No,Yes
38,10,No,Month-to-month,Yes,Yes,No,Yes
38,0,No,One year,No,No,Yes,No
32,10,No,Two year,Yes,Yes,Yes,Yes
27,6,No,Month-to-month,No,Yes,No,Yes
28,5,No,Month-to-month,Yes,Yes,Yes,Yes
56,6,No,Month-to-month,Yes,Yes,No,Yes
32,0,No,Two year,No,No,No,No
25,1,No,Month-to-month,No,Yes,No,Yes
57,0,No,Month-to-month,No,No,No,No
52,9,No,Month-to-month,Yes,Yes,Yes,Yes
21,6,No,Month-to-month,Yes,Yes,Yes,Yes
23,0,No,One year,No,No,No,No
21,0,No,One year,No,No,No,No
26,0,No,Month-to-month,No,No,No,No
32,0,No,One year,No,No,No,No
74,0,No,Month-to-month,No,No,No,No
22,0,No,One year,No,No,No,No
61,0,No,Two year,No,No,No,No
32,0,No,One year,No,No,No,No
25,10,No,Month-to-month,Yes,Yes,No,Yes
23,8,No,Two year,Yes,Yes,Yes,Yes
43,0,No,Two year,No,No,No,No
75,0,No,Month-to-month,No,No,No,No
21,0,No,Two year,No,No,Yes,No
42,9,No,Two year,Yes,Yes,No,Yes
35,0,No,Month-to-month,No,No,No,No
49,0,No,Month-to-month,Yes,No,No,No
42,3,No,One year,No,Yes,Yes,Yes
59,0,No,Two year,Yes,Yes,Yes,No
59,7,No,Two year,Yes,Yes,Yes,Yes
33,3,No,One year,Yes,Yes,No,Yes
60,0,No,Month-to-month,No,No,No,No
62,0,No,One year,No,No,No,No
21,5,No,Two year,Yes,Yes,Yes,Yes
45,8,No,Two year,Yes,Yes,Yes,Yes
65,0,No,Month-to-month,No,No,No,No
30,0,No,Month-to-month,No,No,No,No
47,0,No,Two year,No,No,Yes,No
56,8,No,Two year,Yes,Yes,Yes,Yes
51,5,No,Month-to-month,Yes,Yes,Yes,Yes
63,0,No,One year,Yes,No,No,No
56,8,No,Month-to-month,Yes,Yes,Yes,Yes
33,6,No,Month-to-month,Yes,Yes,No,Yes
62,8,No,Two year,No,Yes,No,Yes
28,9,No,One year,No,Yes,No,Yes
42,2,No,Two year,Yes,Yes,Yes,Yes
40,0,No,Month-to-month,No,No,No,No
57,0,No,One year,No,No,No,No
63,1,No,Two year,Yes,Yes,Yes,Yes
80,0,No,One year,No,No,Yes,No
33,1,No,One year,No,Yes,No,Yes
64,0,No,Two year,No,No,No,No
54,0,No,Month-to-month,Yes,No,No,No
40,3,No,Month-to-month,Yes,Yes,No,Yes
20,8,No,One year,Yes,Yes,No,Yes
26,0,No,Month-to-month,Yes,No,No,No
76,7,No,Month-to-month,No,Yes,No,Yes
73,0,No,Month-to-month,No,No,No,No
30,2,No,Two year,No,Yes,Yes,Yes
29,0,No,Two year,No,No,No,No
67,0,No,Month-to-month,No,No,Yes,No
66,0,No,Month-to-month,No,No,No,No
48,0,No,One year,No,No,No,No
30,0,No,Two year,No,No,Yes,No
29,0,No,Month-to-month,Yes,No,No,No
36,0,No,Month-to-month,No,No,No,No
33,6,No,Month-to-month,No,Yes,No,Yes
44,1,No,Two year,No,Yes,Yes,Yes
19,0,No,Two year,Yes,Yes,No,No
35,0,No,Month-to-month,No,No,Yes,No
30,0,No,Month-to-month,No,No,Yes,No
54,0,No,Month-to-month,No,No,No,No
39,0,No,Two year,No,No,Yes,No
33,1,No,Month-to-month,Yes,Yes,No,Yes
31,1,No,Two year,Yes,Yes,Yes,Yes
51,0,No,Two year,No,No,No,No
59,1,No,One year,Yes,Yes,Yes,Yes
57,1,No,One year,Yes,Yes,No,Yes
26,0,No,Month-to-month,No,No,No,No
62,1,No,Two year,Yes,Yes,No,Yes
65,1,No,One year,No,Yes,No,Yes
50,0,No,Month-to-month,No,No,Yes,No
53,1,No,Two year,Yes,Yes,Yes,Yes
42,0,No,One year,Yes,No,No,No
27,0,No,Month-to-month,No,No,No,No
76,0,No,Month-to-month,No,No,No,No
19,0,No,One year,No,No,Yes,No
57,1,No,One year,Yes,Yes,No,Yes
40,1,No,Month-to-month,Yes,Yes,No,Yes
79,1,No,Two year,No,Yes,No,Yes
51,6,No,Month-to-month,Yes,Yes,No,Yes
53,0,No,Month-to-month,Yes,No,No,No
38,0,No,One year,No,No,No,No
48,0,No,Two year,No,No,Yes,No
38,6,No,Month-to-month,Yes,Yes,Yes,Yes
40,0,No,Two year,Yes,No,No,No
34,3,No,Two year,No,Yes,Yes,Yes
61,0,No,Month-to-month,Yes,No,No,No
44,0,No,Month-to-month,No,No,No,No
40,0,No,Month-to-month,No,No,No,No
55,0,No,Month-to-month,No,No,No,No
61,10,No,Month-to-month,No,Yes,Yes,Yes
50,10,No,One year,No,Yes,No,Yes
29,0,No,Month-to-month,Yes,No,No,No
76,7,No,Month-to-month,No,Yes,No,Yes
24,5,No,One year,Yes,Yes,No,Yes
35,5,No,Month-to-month,No,Yes,No,Yes
19,0,No,Month-to-month,No,No,No,No
54,0,No,Two year,No,No,No,No
64,0,No,Month-to-month,No,No,No,No
58,6,No,Two year,Yes,Yes,No,Yes
41,0,No,One year,No,No,Yes,No
25,6,No,One year,Yes,Yes,No,Yes
49,0,No,Month-to-month,No,No,Yes,No
58,0,No,Two year,No,No,Yes,No
53,0,No,Two year,Yes,Yes,Yes,No
59,5,No,Month-to-month,Yes,Yes,No,Yes
44,6,No,One year,Yes,Yes,No,Yes
53,8,No,Two year,Yes,Yes,No,Yes
26,0,No,Month-to-month,No,No,No,No
23,0,No,One year,No,No,Yes,No
43,0,No,Month-to-month,No,No,No,No
24,5,No,Two year,Yes,Yes,No,Yes
45,0,No,Month-to-month,No,No,No,No
61,4,No,Month-to-month,Yes,Yes,No,Yes
48,10,No,Two year,Yes,Yes,Yes,Yes
62,2,No,One year,Yes,Yes,No,Yes
40,0,No,Month-to-month,No,No,No,No
25,0,No,Month-to-month,No,No,No,No
31,0,No,Month-to-month,Yes,No,No,No
55,8,No,Two year,Yes,Yes,No,Yes
21,3,No,Two year,Yes,Yes,Yes,Yes
30,0,No,Month-to-month,No,No,No,No
30,4,No,Month-to-month,Yes,Yes,No,Yes
55,0,No,One year,Yes,No,No,No
77,7,No,Two year,No,Yes,No,Yes
45,0,No,Month-to-month,No,No,Yes,No
27,0,No,Month-to-month,No,No,No,No
39,0,No,One year,No,No,Yes,No
42,0,No,Month-to-month,No,No,No,No
20,0,No,Month-to-month,Yes,No,No,No
45,0,No,One year,No,No,No,No
46,0,No,Month-to-month,No,No,No,No
45,0,No,Two year,No,No,No,No
19,0,No,Month-to-month,No,No,No,No
26,7,No,Month-to-month,No,Yes,No,Yes
57,0,No,Two year,Yes,No,No,No
31,3,No,One year,No,Yes,No,Yes
33,2,No,Two year,Yes,Yes,Yes,Yes
52,0,No,Two year,No,No,No,No
25,9,No,Two year,Yes,Yes,Yes,Yes
25,10,No,Month-to-month,No,Yes,No,Yes
52,10,No,Two year,Yes,Yes,Yes,Yes
52,0,No,One year,No,No,No,No
71,0,No,One year,No,Yes,Yes,No
49,6,No,Two year,No,Yes,Yes,Yes
30,0,No,One year,No,No,Yes,No
28,0,No,Month-to-month,No,No,No,No
38,0,No,Month-to-month,No,No,No,No
63,0,No,Month-to-month,No,No,No,No
45,0,No,One year,No,No,No,No
48,6,No,Two year,Yes,Yes,No,Yes
75,5,No,Two year,No,Yes,No,Yes
35,8,No,Two year,No,Yes,No,Yes
54,0,No,One year,No,No,No,No
75,2,No,Two year,No,Yes,Yes,Yes
53,9,No,One year,Yes,Yes,Yes,Yes
38,3,No,Two year,Yes,Yes,Yes,Yes
61,0,No,Month-to-month,No,No,Yes,No
40,9,No,Two year,Yes,Yes,No,Yes
42,4,No,Two year,No,Yes,Yes,Yes
30,0,No,Month-to-month,No,No,Yes,No
23,1,No,Two year,Yes,Yes,No,Yes
32,4,No,Two year,No,Yes,Yes,Yes
71,8,No,Two year,No,Yes,Yes,Yes
38,0,No,One year,Yes,No,No,No
22,7,No,One year,No,Yes,No,Yes
47,6,No,Month-to-month,Yes,Yes,No,Yes
21,4,No,Month-to-month,No,Yes,Yes,Yes
52,6,No,One year,Yes,Yes,Yes,Yes
61,6,No,Two year,Yes,Yes,No,Yes
19,0,No,One year,No,No,No,No
